EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,JobLevel,Education,EducationField,DistanceFromHome,BusinessTravel,MonthlyIncome,PercentSalaryHike,StockOptionLevel,OverTime,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,NumCompaniesWorked,TrainingTimesLastYear,PerformanceRating,JobInvolvement,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,RelationshipSatisfaction,Attrition,AttritionFlag,AgeGroup,TenureBand,IncomeBand,SatisfactionIndex
10625,34,Female,Divorced,Research & Development,Laboratory Technician,1,3,Life Sciences,1,Non-Travel,6772,12,3,Yes,16,7,5,1,6,5,2,3,2,3,4,3,4,No,0,26-35,7-10 yrs,5K-8K,3.5
11300,37,Female,Divorced,Human Resources,Manager,5,4,Technical Degree,6,Travel_Rarely,14238,14,2,Yes,16,1,0,0,0,0,4,3,3,4,3,3,4,No,0,36-45,0-1 yrs,12K+,3.5
10785,32,Male,Divorced,Research & Development,Laboratory Technician,1,2,Life Sciences,1,Travel_Frequently,6931,11,0,No,9,5,3,4,5,0,1,3,4,3,4,4,4,No,0,26-35,4-6 yrs,5K-8K,3.75
11367,25,Male,Married,Sales,Sales Executive,3,2,Life Sciences,5,Travel_Rarely,10182,11,0,Yes,7,4,4,2,2,5,3,3,2,2,4,3,4,No,0,18-25,4-6 yrs,8K-12K,3.25
11281,45,Male,Married,Research & Development,Research Scientist,1,2,Technical Degree,1,Travel_Rarely,8014,17,1,No,25,15,15,6,13,9,0,3,3,3,4,3,3,No,0,36-45,10+ yrs,8K-12K,3.25
10183,40,Female,Single,Sales,Sales Executive,2,3,Marketing,13,Travel_Rarely,8684,23,2,Yes,17,14,14,0,11,9,1,3,1,1,1,3,4,No,0,36-45,10+ yrs,8K-12K,2.25
10618,39,Male,Divorced,Research & Development,Research Director,3,5,Medical,9,Travel_Rarely,12098,16,2,No,21,14,11,6,14,6,4,3,3,3,3,3,1,No,0,36-45,10+ yrs,12K+,2.5
11325,53,Female,Divorced,Sales,Sales Executive,2,5,Marketing,9,Travel_Rarely,8255,15,0,No,29,0,0,0,0,9,4,3,3,3,2,4,2,Yes,1,46-55,0-1 yrs,8K-12K,2.75
10691,42,Female,Divorced,Research & Development,Healthcare Representative,2,3,Medical,5,Travel_Rarely,6393,11,2,Yes,23,3,0,1,0,5,1,3,3,4,1,3,3,No,0,36-45,2-3 yrs,5K-8K,2.75
11469,28,Male,Divorced,Sales,Manager,1,2,Marketing,1,Travel_Rarely,4527,11,0,Yes,4,4,1,2,1,4,0,3,2,4,2,2,4,No,0,26-35,4-6 yrs,3K-5K,3.0
10241,38,Female,Married,Sales,Sales Executive,1,4,Technical Degree,29,Travel_Rarely,4781,18,2,No,15,9,6,0,6,4,1,3,2,2,4,3,1,No,0,36-45,7-10 yrs,3K-5K,2.5
11255,27,Female,Single,Research & Development,Laboratory Technician,2,5,Life Sciences,5,Travel_Rarely,8034,22,1,Yes,8,4,2,1,3,0,3,3,3,4,4,3,4,Yes,1,26-35,4-6 yrs,8K-12K,3.75
11351,35,Male,Married,Sales,Sales Representative,3,3,Medical,5,Travel_Rarely,9369,16,2,Yes,11,0,0,0,0,2,0,3,3,3,3,4,3,No,0,26-35,0-1 yrs,8K-12K,3.25
10459,44,Female,Single,Research & Development,Healthcare Representative,1,5,Human Resources,8,Travel_Frequently,6590,20,1,No,20,17,17,10,17,2,3,3,2,3,3,2,2,No,0,36-45,10+ yrs,5K-8K,2.5
10682,49,Female,Married,Human Resources,HR Business Partner,3,3,Marketing,10,Travel_Rarely,11384,20,1,No,30,7,7,4,5,2,4,3,3,3,3,4,4,No,0,46-55,7-10 yrs,8K-12K,3.5
10466,32,Male,Single,Research & Development,Research Scientist,4,3,Life Sciences,29,Travel_Rarely,11624,14,1,No,9,2,0,2,1,1,1,3,2,4,3,3,4,No,0,26-35,2-3 yrs,8K-12K,3.5
11192,35,Female,Divorced,Research & Development,Research Scientist,1,1,Human Resources,11,Travel_Rarely,6588,15,2,No,16,5,3,1,4,2,0,4,4,3,2,3,3,No,0,26-35,4-6 yrs,5K-8K,2.75
10146,37,Female,Married,Human Resources,Human Resources,3,3,Life Sciences,4,Travel_Rarely,10590,11,0,Yes,14,14,14,8,12,5,0,3,1,4,4,3,3,Yes,1,36-45,10+ yrs,8K-12K,3.5
10207,36,Male,Married,Sales,Manager,1,3,Life Sciences,2,Travel_Frequently,5859,13,0,No,14,2,2,1,1,1,5,3,1,4,3,3,1,No,0,36-45,2-3 yrs,5K-8K,2.75
11213,31,Female,Married,Research & Development,Research Scientist,3,3,Life Sciences,8,Travel_Rarely,9041,11,1,Yes,11,0,0,0,0,3,5,3,3,1,3,2,4,No,0,26-35,0-1 yrs,8K-12K,2.5
11452,30,Male,Divorced,Human Resources,Manager,2,2,Life Sciences,5,Travel_Rarely,7554,17,0,Yes,9,8,8,0,6,1,4,3,3,4,2,2,1,No,0,26-35,7-10 yrs,5K-8K,2.25
10325,30,Female,Single,Research & Development,Healthcare Representative,1,4,Technical Degree,29,Non-Travel,5426,17,3,No,8,6,6,6,5,3,0,3,3,4,4,3,1,No,0,26-35,4-6 yrs,5K-8K,3.0
10658,34,Female,Married,Human Resources,Human Resources,5,4,Medical,9,Travel_Frequently,15110,11,0,Yes,14,3,2,1,1,6,0,3,2,2,3,3,3,Yes,1,26-35,2-3 yrs,12K+,2.75
11644,58,Male,Divorced,Sales,Sales Executive,5,4,Marketing,2,Travel_Rarely,16597,22,0,No,37,23,20,12,20,5,1,3,2,3,2,3,1,No,0,56-65,10+ yrs,12K+,2.25
10715,42,Male,Single,Research & Development,Manager,2,1,Technical Degree,9,Travel_Rarely,8993,19,1,No,22,0,0,0,0,5,5,3,3,3,3,2,4,No,0,36-45,0-1 yrs,8K-12K,3.0
11544,36,Male,Married,Sales,Manager,3,3,Life Sciences,1,Travel_Frequently,10894,12,2,No,17,7,6,1,6,5,6,3,3,4,3,3,4,No,0,36-45,7-10 yrs,8K-12K,3.5
11584,33,Female,Married,Sales,Sales Executive,2,4,Life Sciences,12,Travel_Rarely,8604,15,1,No,10,9,9,3,9,8,6,4,4,3,2,2,3,No,0,26-35,7-10 yrs,8K-12K,2.5
10080,38,Male,Divorced,Sales,Sales Representative,2,3,Other,14,Travel_Rarely,8623,18,2,No,15,13,12,13,12,2,2,4,4,4,4,2,2,No,0,36-45,10+ yrs,8K-12K,3.0
11524,28,Male,Married,Research & Development,Manager,1,2,Marketing,2,Travel_Rarely,5503,20,2,Yes,7,3,1,2,3,1,5,3,3,3,1,2,4,No,0,26-35,2-3 yrs,5K-8K,2.5
11510,52,Male,Married,Research & Development,Manager,1,3,Technical Degree,1,Travel_Rarely,8022,12,0,Yes,34,24,24,3,22,2,1,3,3,1,3,3,3,Yes,1,46-55,10+ yrs,8K-12K,2.5
10688,48,Male,Married,Sales,Sales Representative,2,2,Life Sciences,2,Travel_Frequently,9443,11,3,Yes,30,25,23,4,25,8,2,3,2,1,1,3,4,No,0,46-55,10+ yrs,8K-12K,2.25
10167,39,Male,Married,Sales,Sales Representative,3,4,Marketing,5,Travel_Frequently,11201,19,1,No,21,17,16,14,15,5,4,3,3,2,3,3,3,No,0,36-45,10+ yrs,8K-12K,2.75
10230,52,Female,Divorced,Research & Development,Manager,1,2,Marketing,3,Travel_Rarely,8307,11,1,No,29,1,0,1,1,1,1,3,4,3,3,3,2,No,0,46-55,0-1 yrs,8K-12K,2.75
11617,28,Female,Single,Research & Development,Laboratory Technician,2,3,Medical,9,Travel_Rarely,6919,12,1,No,7,5,4,1,3,1,2,3,4,2,3,3,3,Yes,1,26-35,4-6 yrs,5K-8K,2.75
11482,25,Male,Divorced,Sales,Sales Executive,2,4,Human Resources,1,Travel_Rarely,6827,16,0,No,1,0,0,0,0,0,4,3,2,3,1,3,1,No,0,18-25,0-1 yrs,5K-8K,2.0
10741,55,Female,Married,Research & Development,Manager,1,4,Technical Degree,2,Travel_Rarely,7340,18,1,No,37,23,23,3,21,3,4,3,2,3,3,2,4,No,0,46-55,10+ yrs,5K-8K,3.0
10101,30,Male,Divorced,Research & Development,Research Scientist,2,1,Life Sciences,1,Travel_Rarely,7720,16,1,No,12,9,8,2,6,8,3,3,1,3,4,3,3,No,0,26-35,7-10 yrs,5K-8K,3.25
10291,29,Female,Single,Sales,Manager,2,3,Life Sciences,18,Travel_Rarely,7243,11,0,No,8,0,0,0,0,3,3,3,3,3,2,4,3,Yes,1,26-35,0-1 yrs,5K-8K,3.0
10445,36,Female,Divorced,Sales,Sales Executive,4,3,Life Sciences,2,Travel_Frequently,14306,11,0,No,17,9,6,9,8,0,2,3,1,4,1,1,2,No,0,36-45,7-10 yrs,12K+,2.0
10879,30,Female,Married,Sales,Manager,1,5,Marketing,11,Travel_Rarely,6293,11,0,No,11,9,7,7,8,5,0,3,3,3,4,3,1,No,0,26-35,7-10 yrs,5K-8K,2.75
11078,27,Male,Married,Human Resources,Human Resources,1,3,Life Sciences,1,Travel_Rarely,4782,20,1,No,5,5,5,3,2,3,0,3,3,3,2,3,1,No,0,26-35,4-6 yrs,3K-5K,2.25
10740,43,Female,Married,Research & Development,Research Scientist,2,4,Technical Degree,9,Travel_Rarely,7891,17,0,No,19,17,14,5,14,8,1,3,4,3,2,3,1,No,0,36-45,10+ yrs,5K-8K,2.25
10392,51,Female,Married,Human Resources,Manager,2,4,Marketing,5,Travel_Rarely,9516,11,0,No,29,7,5,2,7,1,2,3,4,3,2,1,4,No,0,46-55,7-10 yrs,8K-12K,2.5
10087,19,Male,Married,Research & Development,Research Scientist,2,2,Medical,9,Travel_Rarely,7342,11,1,No,1,1,0,0,0,1,0,3,3,4,1,3,4,No,0,18-25,0-1 yrs,5K-8K,3.0
10667,42,Male,Divorced,Research & Development,Research Director,3,3,Life Sciences,5,Travel_Rarely,11358,19,0,No,23,23,23,9,22,9,1,4,2,2,4,2,3,Yes,1,36-45,10+ yrs,8K-12K,2.75
11276,37,Male,Married,Human Resources,HR Business Partner,2,3,Life Sciences,15,Travel_Rarely,8415,12,1,No,18,1,0,1,1,1,2,3,2,1,2,3,1,No,0,36-45,0-1 yrs,8K-12K,1.75
11506,49,Male,Married,Research & Development,Laboratory Technician,5,2,Medical,3,Non-Travel,17136,14,1,Yes,28,24,24,4,23,6,4,4,3,1,1,3,2,No,0,46-55,10+ yrs,12K+,1.75
10476,34,Male,Single,Sales,Sales Executive,3,4,Life Sciences,1,Travel_Rarely,10245,11,0,No,14,3,0,3,1,8,5,3,1,4,4,4,3,No,0,26-35,2-3 yrs,8K-12K,3.75
11296,39,Male,Single,Research & Development,Healthcare Representative,5,3,Medical,6,Travel_Rarely,12974,11,1,No,17,7,6,6,5,1,6,3,4,4,2,4,2,No,0,36-45,7-10 yrs,12K+,3.0
10045,30,Female,Single,Research & Development,Manager,3,3,Life Sciences,6,Travel_Rarely,10305,11,0,No,10,8,6,2,8,8,2,3,3,1,2,2,2,No,0,26-35,7-10 yrs,8K-12K,1.75
10789,43,Female,Married,Sales,Sales Executive,1,2,Technical Degree,1,Travel_Rarely,8378,17,1,No,20,16,14,10,16,2,6,3,3,1,4,3,4,No,0,36-45,10+ yrs,8K-12K,3.0
11003,43,Male,Married,Research & Development,Healthcare Representative,1,3,Other,1,Travel_Rarely,6787,14,0,No,22,7,4,2,7,8,5,3,3,1,1,4,4,No,0,36-45,7-10 yrs,5K-8K,2.5
11138,36,Male,Single,Research & Development,Manufacturing Director,1,4,Other,5,Non-Travel,4762,17,1,No,12,4,3,3,3,2,4,3,3,2,4,3,4,No,0,36-45,4-6 yrs,3K-5K,3.25
10025,34,Female,Married,Research & Development,Healthcare Representative,1,4,Life Sciences,5,Travel_Rarely,5900,11,1,No,10,9,8,4,7,7,4,4,2,3,3,2,2,No,0,26-35,7-10 yrs,5K-8K,2.5
11236,50,Female,Married,Research & Development,Research Director,2,4,Medical,9,Non-Travel,9637,25,1,No,29,23,22,4,20,0,3,3,2,3,4,3,3,No,0,46-55,10+ yrs,8K-12K,3.25
10833,36,Male,Divorced,Research & Development,Healthcare Representative,5,2,Medical,2,Travel_Rarely,14465,12,2,No,15,9,6,7,6,8,5,3,3,3,1,2,2,No,0,36-45,7-10 yrs,12K+,2.0
11194,40,Male,Divorced,Research & Development,Research Director,2,4,Life Sciences,21,Travel_Rarely,8217,15,0,No,21,5,2,3,2,8,5,3,2,3,4,2,2,No,0,36-45,4-6 yrs,8K-12K,2.75
10592,19,Female,Divorced,Research & Development,Manager,4,4,Life Sciences,15,Travel_Rarely,10799,22,1,No,0,0,0,0,0,2,1,3,3,2,3,3,3,No,0,18-25,0-1 yrs,8K-12K,2.75
11649,31,Male,Married,Research & Development,Healthcare Representative,2,3,Life Sciences,4,Travel_Rarely,6646,11,0,No,12,4,1,4,4,9,6,3,1,3,4,2,4,No,0,26-35,4-6 yrs,5K-8K,3.25
10974,30,Male,Divorced,Human Resources,HR Business Partner,1,4,Life Sciences,4,Travel_Rarely,6732,11,3,No,6,3,0,1,2,0,3,3,3,1,1,3,2,Yes,1,26-35,2-3 yrs,5K-8K,1.75
11057,51,Male,Married,Research & Development,Laboratory Technician,5,4,Life Sciences,4,Travel_Rarely,17049,14,2,No,31,13,12,2,13,2,2,3,2,1,3,1,4,No,0,46-55,10+ yrs,12K+,2.25
10110,47,Female,Married,Sales,Manager,1,4,Medical,2,Travel_Frequently,7439,15,0,No,25,18,18,7,16,0,6,3,3,3,3,4,1,Yes,1,46-55,10+ yrs,5K-8K,2.75
11161,36,Male,Married,Research & Development,Healthcare Representative,2,4,Other,1,Travel_Rarely,7320,18,0,No,12,2,1,1,0,4,1,3,2,3,2,3,2,No,0,36-45,2-3 yrs,5K-8K,2.5
11355,31,Female,Divorced,Research & Development,Healthcare Representative,2,2,Life Sciences,9,Travel_Rarely,6294,23,1,No,13,0,0,0,0,7,2,3,4,3,3,4,3,No,0,26-35,0-1 yrs,5K-8K,3.25
10223,41,Female,Single,Human Resources,HR Business Partner,1,3,Medical,3,Travel_Rarely,6330,14,1,No,20,2,1,1,0,0,3,3,2,2,4,4,3,No,0,36-45,2-3 yrs,5K-8K,3.25
11053,50,Male,Married,Research & Development,Manufacturing Director,4,2,Technical Degree,1,Travel_Rarely,14835,14,1,No,30,25,22,1,22,5,4,3,2,3,1,3,3,No,0,46-55,10+ yrs,12K+,2.5
11312,32,Female,Divorced,Research & Development,Research Director,2,5,Life Sciences,3,Travel_Frequently,7732,11,1,No,9,0,0,0,0,9,6,4,4,4,4,3,1,No,0,26-35,0-1 yrs,5K-8K,3.0
10723,32,Female,Single,Human Resources,Human Resources,4,5,Life Sciences,3,Travel_Rarely,11558,21,0,No,10,10,7,9,10,2,1,3,3,3,4,3,2,No,0,26-35,7-10 yrs,8K-12K,3.0
10056,36,Male,Married,Sales,Manager,1,2,Life Sciences,3,Travel_Rarely,5330,17,2,No,13,7,4,6,5,2,3,3,4,2,4,3,1,No,0,36-45,7-10 yrs,5K-8K,2.5
10254,31,Female,Married,Sales,Sales Executive,2,3,Marketing,6,Travel_Rarely,9985,13,1,Yes,9,8,8,4,7,2,4,3,1,1,3,3,3,No,0,26-35,7-10 yrs,8K-12K,2.5
11588,37,Male,Married,Research & Development,Laboratory Technician,1,4,Medical,10,Travel_Rarely,6442,14,0,No,14,10,8,6,8,0,5,3,3,3,3,3,3,No,0,36-45,7-10 yrs,5K-8K,3.0
11073,41,Female,Divorced,Sales,Sales Executive,1,3,Life Sciences,2,Travel_Rarely,8378,15,1,Yes,20,1,0,1,0,7,4,3,4,3,1,4,2,Yes,1,36-45,0-1 yrs,8K-12K,2.5
10643,33,Male,Single,Research & Development,Healthcare Representative,2,3,Marketing,17,Travel_Frequently,9597,14,2,Yes,12,2,0,2,0,9,4,3,3,1,3,3,3,No,0,26-35,2-3 yrs,8K-12K,2.5
10546,38,Male,Divorced,Sales,Sales Representative,1,2,Human Resources,29,Travel_Frequently,6460,21,0,No,17,12,12,8,11,0,6,3,2,3,2,2,1,No,0,36-45,10+ yrs,5K-8K,2.0
10478,40,Female,Married,Sales,Manager,3,2,Life Sciences,6,Travel_Rarely,9312,21,0,Yes,16,2,1,1,0,7,5,4,3,3,4,3,3,No,0,36-45,2-3 yrs,8K-12K,3.25
10950,32,Female,Divorced,Research & Development,Healthcare Representative,3,2,Other,1,Travel_Rarely,7844,19,0,No,11,11,10,7,9,7,0,3,3,4,2,3,1,No,0,26-35,10+ yrs,5K-8K,2.5
10844,29,Female,Single,Human Resources,Human Resources,5,2,Technical Degree,10,Non-Travel,14117,12,2,No,9,1,1,0,0,8,5,3,3,4,3,3,2,No,0,26-35,0-1 yrs,12K+,3.0
10064,49,Female,Divorced,Sales,Manager,4,3,Life Sciences,4,Travel_Frequently,13231,14,1,No,30,14,12,0,11,8,5,4,3,2,3,3,4,No,0,46-55,10+ yrs,12K+,3.0
10414,34,Female,Married,Sales,Sales Executive,3,3,Life Sciences,10,Travel_Rarely,9315,11,1,Yes,13,8,6,7,6,4,0,3,1,3,1,3,4,No,0,26-35,7-10 yrs,8K-12K,2.75
10385,40,Male,Married,Human Resources,HR Business Partner,1,4,Medical,16,Travel_Rarely,6304,18,0,No,19,12,12,4,11,5,6,3,4,3,2,1,1,No,0,36-45,10+ yrs,5K-8K,1.75
11579,33,Female,Married,Sales,Sales Representative,3,5,Medical,4,Travel_Rarely,9928,18,1,No,13,3,2,2,2,8,5,3,2,2,3,3,3,No,0,26-35,2-3 yrs,8K-12K,2.75
10975,28,Male,Single,Research & Development,Healthcare Representative,1,3,Life Sciences,9,Non-Travel,4057,16,1,No,7,1,0,0,0,8,0,3,3,3,2,2,4,Yes,1,26-35,0-1 yrs,3K-5K,2.75
11347,28,Female,Single,Research & Development,Laboratory Technician,1,4,Life Sciences,1,Travel_Frequently,5980,15,1,No,4,3,1,0,3,9,6,3,4,1,3,2,3,No,0,26-35,2-3 yrs,5K-8K,2.25
10885,39,Female,Married,Research & Development,Research Scientist,1,5,Medical,10,Non-Travel,5632,14,1,No,18,6,6,6,4,3,2,3,3,4,1,3,2,No,0,36-45,4-6 yrs,5K-8K,2.5
10452,29,Male,Single,Research & Development,Research Director,3,2,Medical,5,Travel_Rarely,9709,11,1,Yes,8,3,0,1,0,3,5,4,4,4,2,2,4,No,0,26-35,2-3 yrs,8K-12K,3.0
11259,48,Male,Married,Research & Development,Research Scientist,4,2,Other,28,Travel_Frequently,14422,11,0,No,29,23,21,5,22,5,3,4,4,4,1,3,2,No,0,46-55,10+ yrs,12K+,2.5
10657,37,Female,Single,Sales,Manager,2,2,Medical,2,Travel_Rarely,7433,17,1,No,15,1,0,0,0,0,0,4,3,3,2,3,3,No,0,36-45,0-1 yrs,5K-8K,2.75
11449,49,Female,Married,Research & Development,Laboratory Technician,2,3,Life Sciences,1,Travel_Rarely,10121,14,0,No,29,1,0,0,0,3,1,4,3,3,3,2,1,Yes,1,46-55,0-1 yrs,8K-12K,2.25
11328,33,Female,Married,Sales,Sales Executive,1,4,Human Resources,5,Travel_Rarely,6320,12,1,No,11,2,0,2,0,5,4,4,2,4,3,3,3,No,0,26-35,2-3 yrs,5K-8K,3.25
10370,43,Female,Single,Research & Development,Laboratory Technician,3,3,Other,2,Travel_Rarely,12375,15,0,No,25,20,20,10,17,7,4,4,2,1,4,2,1,No,0,36-45,10+ yrs,12K+,2.0
10690,46,Female,Single,Research & Development,Research Director,2,2,Life Sciences,4,Travel_Rarely,9476,15,3,No,24,7,5,5,5,5,2,3,3,3,2,1,4,No,0,46-55,7-10 yrs,8K-12K,2.5
10220,46,Male,Married,Sales,Manager,1,4,Human Resources,4,Travel_Rarely,7044,14,0,Yes,26,1,0,0,1,9,3,3,3,3,2,4,4,No,0,46-55,0-1 yrs,5K-8K,3.25
11563,33,Female,Divorced,Sales,Manager,1,2,Human Resources,1,Travel_Rarely,5693,17,1,No,14,12,11,0,9,5,4,3,2,3,4,3,4,No,0,26-35,10+ yrs,5K-8K,3.5
11321,59,Male,Married,Sales,Sales Representative,3,2,Medical,14,Travel_Rarely,11785,13,0,Yes,37,34,33,12,31,3,6,4,3,4,4,3,1,Yes,1,56-65,10+ yrs,8K-12K,3.0
10022,46,Male,Married,Research & Development,Laboratory Technician,4,3,Medical,18,Travel_Rarely,13958,11,1,No,25,3,0,3,1,7,3,3,2,1,4,1,2,Yes,1,46-55,2-3 yrs,12K+,2.0
10761,42,Female,Married,Human Resources,HR Business Partner,4,2,Marketing,9,Travel_Rarely,12092,13,0,No,20,7,5,4,7,1,4,3,3,2,3,1,2,No,0,36-45,7-10 yrs,12K+,2.0
10870,36,Female,Divorced,Research & Development,Research Director,2,4,Marketing,9,Travel_Frequently,6557,13,0,No,16,15,12,1,12,0,2,3,3,2,3,2,2,No,0,36-45,10+ yrs,5K-8K,2.25
10421,33,Male,Single,Research & Development,Healthcare Representative,3,2,Human Resources,6,Travel_Rarely,8259,21,2,Yes,14,3,1,0,2,3,1,3,2,3,2,2,4,No,0,26-35,2-3 yrs,8K-12K,2.75
11350,32,Female,Married,Sales,Sales Executive,1,2,Life Sciences,6,Travel_Rarely,6720,16,0,Yes,9,3,0,0,2,5,1,3,3,2,1,1,3,No,0,26-35,2-3 yrs,5K-8K,1.75
10200,38,Female,Single,Sales,Sales Executive,5,2,Life Sciences,4,Travel_Rarely,15444,16,3,No,14,0,0,0,0,3,5,3,3,4,3,2,4,No,0,36-45,0-1 yrs,12K+,3.25
10451,33,Female,Married,Research & Development,Research Scientist,2,3,Technical Degree,14,Travel_Rarely,7192,11,0,No,13,0,0,0,0,0,1,3,3,3,4,2,3,No,0,26-35,0-1 yrs,5K-8K,3.0
11162,29,Female,Single,Research & Development,Laboratory Technician,2,3,Life Sciences,5,Travel_Rarely,7590,14,0,No,7,2,0,2,0,7,0,3,3,3,3,2,3,No,0,26-35,2-3 yrs,5K-8K,2.75
11020,33,Female,Married,Human Resources,Manager,1,3,Medical,5,Travel_Rarely,6708,11,1,No,13,3,2,2,1,1,5,3,3,2,4,3,3,No,0,26-35,2-3 yrs,5K-8K,3.0
10912,33,Male,Divorced,Research & Development,Healthcare Representative,1,3,Other,8,Travel_Rarely,4623,11,0,No,10,0,0,0,0,3,5,3,3,4,1,2,2,No,0,26-35,0-1 yrs,3K-5K,2.25
10697,27,Male,Single,Human Resources,Manager,2,4,Medical,1,Travel_Frequently,6065,16,1,No,5,3,2,1,3,2,2,3,3,1,2,1,2,No,0,26-35,2-3 yrs,5K-8K,1.5
10812,29,Female,Single,Research & Development,Healthcare Representative,2,5,Other,1,Travel_Rarely,8476,18,1,Yes,5,2,0,2,2,9,2,3,3,2,3,3,2,No,0,26-35,2-3 yrs,8K-12K,2.5
11237,31,Female,Single,Research & Development,Research Scientist,5,4,Life Sciences,1,Travel_Rarely,15036,15,0,Yes,7,6,5,2,6,8,5,3,1,1,3,3,2,No,0,26-35,4-6 yrs,12K+,2.25
11641,54,Female,Married,Research & Development,Research Scientist,3,4,Marketing,8,Travel_Frequently,11594,14,1,No,30,24,23,11,24,3,5,3,3,3,3,3,4,No,0,46-55,10+ yrs,8K-12K,3.25
10911,41,Male,Single,Research & Development,Manufacturing Director,4,3,Life Sciences,5,Travel_Frequently,12621,13,1,Yes,19,1,0,1,0,5,6,3,4,3,3,4,4,No,0,36-45,0-1 yrs,12K+,3.5
11050,38,Male,Single,Research & Development,Manager,3,4,Life Sciences,2,Travel_Rarely,10506,19,0,No,14,11,10,7,11,2,5,3,2,4,4,3,4,No,0,36-45,10+ yrs,8K-12K,3.75
10506,60,Female,Divorced,Human Resources,Manager,1,3,Medical,4,Travel_Rarely,8819,14,0,No,40,38,38,3,36,5,4,3,1,1,3,3,4,No,0,56-65,10+ yrs,8K-12K,2.75
11514,39,Female,Divorced,Research & Development,Manager,2,5,Life Sciences,13,Travel_Frequently,7843,16,0,Yes,17,17,14,8,14,3,4,3,3,4,4,4,3,No,0,36-45,10+ yrs,5K-8K,3.75
11256,42,Female,Single,Sales,Sales Executive,1,4,Life Sciences,2,Travel_Frequently,6979,17,1,No,18,0,0,0,0,7,0,3,3,2,3,3,1,Yes,1,36-45,0-1 yrs,5K-8K,2.25
10406,35,Female,Single,Sales,Sales Representative,2,3,Life Sciences,6,Travel_Frequently,8552,11,1,No,12,0,0,0,0,9,0,3,2,3,3,4,3,No,0,26-35,0-1 yrs,8K-12K,3.25
10318,41,Male,Divorced,Research & Development,Healthcare Representative,3,3,Medical,13,Travel_Rarely,10264,13,1,Yes,19,16,13,1,15,6,3,4,1,2,1,3,3,No,0,36-45,10+ yrs,8K-12K,2.25
10184,19,Female,Married,Research & Development,Laboratory Technician,1,4,Other,1,Travel_Frequently,6247,17,1,No,0,0,0,0,0,3,5,3,3,1,3,4,4,No,0,18-25,0-1 yrs,5K-8K,3.0
11121,31,Male,Married,Sales,Sales Representative,3,5,Life Sciences,1,Travel_Frequently,10653,20,1,No,13,6,3,0,3,4,2,3,4,4,2,3,3,No,0,26-35,4-6 yrs,8K-12K,3.0
11550,37,Male,Married,Sales,Sales Executive,3,1,Medical,1,Travel_Rarely,11475,15,2,No,13,1,1,1,0,6,1,3,3,4,3,4,4,No,0,36-45,0-1 yrs,8K-12K,3.75
10610,53,Female,Married,Research & Development,Manager,1,2,Technical Degree,16,Travel_Rarely,9001,16,1,No,35,10,8,3,8,9,4,4,2,3,3,3,1,No,0,46-55,7-10 yrs,8K-12K,2.5
10627,56,Male,Married,Research & Development,Manager,2,5,Life Sciences,1,Travel_Rarely,8378,23,0,No,32,24,21,0,21,3,3,3,3,3,1,4,3,No,0,56-65,10+ yrs,8K-12K,2.75
10486,23,Male,Married,Sales,Sales Representative,3,3,Technical Degree,3,Travel_Frequently,8862,16,1,Yes,2,0,0,0,0,9,5,3,3,3,2,3,2,Yes,1,18-25,0-1 yrs,8K-12K,2.5
10279,28,Female,Single,Human Resources,Human Resources,2,3,Life Sciences,17,Travel_Rarely,5905,13,1,Yes,4,3,2,3,3,2,1,3,3,4,2,4,2,Yes,1,26-35,2-3 yrs,5K-8K,3.0
10631,35,Male,Divorced,Research & Development,Manager,4,3,Life Sciences,7,Travel_Rarely,12984,15,1,No,17,10,10,2,10,4,3,3,1,3,3,4,3,No,0,26-35,7-10 yrs,12K+,3.25
10021,55,Male,Single,Research & Development,Manager,2,2,Life Sciences,2,Travel_Rarely,9794,13,1,No,35,22,19,6,22,4,5,3,3,2,3,3,4,No,0,46-55,10+ yrs,8K-12K,3.0
10171,34,Male,Married,Sales,Sales Executive,3,2,Medical,3,Travel_Rarely,9458,14,0,No,15,5,2,5,4,2,2,3,3,2,3,4,1,No,0,26-35,4-6 yrs,8K-12K,2.5
11426,32,Male,Single,Sales,Sales Representative,1,2,Marketing,1,Travel_Rarely,7483,19,0,No,13,8,6,1,7,4,1,3,3,2,3,3,4,No,0,26-35,7-10 yrs,5K-8K,3.0
10902,36,Female,Married,Sales,Manager,2,3,Life Sciences,16,Travel_Rarely,8491,11,0,No,18,10,7,5,7,8,4,3,2,4,3,3,1,No,0,36-45,7-10 yrs,8K-12K,2.75
11040,42,Male,Married,Human Resources,Human Resources,2,4,Life Sciences,3,Travel_Rarely,9125,13,0,No,22,14,11,4,11,6,3,3,4,3,1,3,1,No,0,36-45,10+ yrs,8K-12K,2.0
10177,36,Male,Divorced,Research & Development,Manufacturing Director,2,4,Marketing,7,Non-Travel,8599,12,0,Yes,13,0,0,0,0,5,3,3,3,2,3,3,3,Yes,1,36-45,0-1 yrs,8K-12K,2.75
10328,20,Male,Single,Research & Development,Manager,2,3,Medical,15,Travel_Rarely,7612,11,1,No,0,0,0,0,0,3,1,3,3,1,3,3,3,No,0,18-25,0-1 yrs,5K-8K,2.5
